1048,728  0,001592375  9,435085  -0,01300749  -0,03838371
1048,459  0,002105425  9,418866  -0,01566671  -0,0438765
1048,191  0,002280399  9,325527  -0,02048447  -0,04393366
1047,923  0,002159236  9,116153  -0,02837589  -0,03766431
1047,655  0,002051529  8,79063  -0,03793781  -0,02593274
1047,387  0,00216116  8,420832  -0,0459143  -0,01074127
1047,119  0,002351686  8,075082  -0,04884588  0,005688782
1046,852  0,002425107  7,742619  -0,04498945  0,02164389
1046,584  0,002490696  7,395237  -0,0353939  0,03613701
1046,317  0,002839919  7,069728  -0,02346334  0,04863475
1046,049  0,003515498  6,841751  -0,01319707  0,05859614
1045,782  0,004194168  6,728346  -0,007077609  0,06520616
1045,515  0,004470513  6,691526  -0,004822724  0,06752616
1045,249  0,004135829  6,678009  -0,003759434  0,0649895
1044,982  0,003277162  6,631528  -0,0006546631  0,05792923
1044,715  0,002266211  6,49461  0,006034216  0,04778377
1044,449  0,001539669  6,237151  0,01483472  0,03681219
1044,183  0,001199188  5,950203  0,02174618  0,02744712
1043,917  0,0009498529  5,816973  0,0224215  0,02163475
1043,651  0,0006302328  5,991085  0,01493082  0,02051498
1043,385  0,0005936604  6,556307  0,001572624  0,02456934
1043,119  0,001262702  6,942837  -0,01138074  0,03404464
1042,854  0,002630762  6,935262  -0,01605028  0,04925093
1042,588  0,004898465  6,709962  -0,006332718  0,07038168
1042,323  0,009567357  6,422521  0,01939332  0,09681047
1042,058  0,01890292  6,191912  0,05762704  0,1262137
1041,793  0,03345514  6,037782  0,101507  0,1541096
1041,528  0,0502656  5,929563  0,1440612  0,1743126
1041,263  0,06430856  5,832379  0,1812628  0,180377
1040,998  0,07240569  5,715195  0,21334  0,1675537
1040,734  0,07627111  5,553371  0,2437452  0,1344085
1040,469  0,08210801  5,34207  0,2764535  0,08329257
1040,205  0,0969944  5,111142  0,3131357  0,01934852
1039,941  0,1246141  4,903927  0,35176  -0,05154652
1039,677  0,1633818  4,737444  0,3873289  -0,1249211
1039,413  0,2083656  4,601868  0,4142256  -0,1988499
1039,15  0,2553597  4,481622  0,4287374  -0,2734838
1038,886  0,3033473  4,367633  0,4302434  -0,3492023
1038,623  0,3527139  4,259238  0,420368  -0,4244182
1038,359  0,4004334  4,159687  0,4006386  -0,4943694
1038,096  0,4368854  4,069467  0,3701563  -0,5518446
1037,833  0,4489135  3,982123  0,3249074  -0,589839
1037,57  0,4293147  3,883805  0,2595151  -0,6050695
1037,307  0,3864412  3,755773  0,1708598  -0,6006491
1037,045  0,3446843  3,583681  0,06182413  -0,586375
1036,782  0,3323698  3,380153  -0,05691398  -0,5760453
1036,52  0,3649495  3,197263  -0,1683821  -0,5825571
1036,258  0,4367579  3,085646  -0,2539797  -0,6126594
1035,996  0,5266911  3,054439  -0,2996853  -0,663588
1035,734  0,6101129  3,083788  -0,3013737  -0,723184
1035,472  0,6662922  3,146254  -0,2670839  -0,7737372
1035,21  0,6801259  3,215237  -0,2152628  -0,7982669
1034,949  0,6450433  3,266398  -0,1695645  -0,7869106
1034,687  0,5698541  3,276299  -0,1520064  -0,7409815
1034,426  0,4826048  3,221876  -0,1767278  -0,6731121
1034,165  0,4233714  3,091232  -0,2461853  -0,6033638
1033,904  0,427334  2,913216  -0,3506784  -0,5526645
1033,643  0,5080277  2,757504  -0,471064  -0,5358662
1033,382  0,649814  2,669599  -0,5837605  -0,5567959
1033,121  0,8121147  2,646295  -0,6667616  -0,6069294
1032,861  0,9432962  2,666141  -0,7052978  -0,6680771
1032,6  1  2,709018  -0,6958597  -0,7181778
1032,34  0,9649045  2,758703  -0,6474969  -0,7383535
1032,08  0,8539661  2,800074  -0,5797421  -0,7190304
1031,82  0,7085045  2,816247  -0,517272  -0,6632222
1031,56  0,5772198  2,789748  -0,4824694  -0,5859016
1031,3  0,4990603  2,714764  -0,4880459  -0,509525
1031,041  0,4936807  2,617186  -0,5323365  -0,4569556
1030,781  0,5582468  2,545346  -0,5993455  -0,443922
1030,522  0,667857  2,527227  -0,6640729  -0,4734749
1030,263  0,7813649  2,558858  -0,7015591  -0,5344587
1030,004  0,8549995  2,623019  -0,6963405  -0,6048262
1029,745  0,8595412  2,701261  -0,6484889  -0,658981
1029,486  0,7917513  2,775611  -0,5735472  -0,6767762
1029,227  0,6742817  2,827392  -0,4961322  -0,6509505
1028,969  0,5454058  2,838215  -0,4397345  -0,590093
1028,71  0,4432344  2,798658  -0,4170351  -0,5157353
1028,452  0,3901939  2,72669  -0,4249626  -0,4543918
1028,194  0,3855299  2,671252  -0,4466808  -0,4274608
1027,936  0,4111266  2,674782  -0,4595946  -0,4429373
1027,678  0,4453074  2,742898  -0,4457213  -0,4923458
1027,42  0,471703  2,853876  -0,3996985  -0,5542772
1027,162  0,4783089  2,976977  -0,3308241  -0,6031914
1026,905  0,4560018  3,083793  -0,2583216  -0,6198834
1026,648  0,4045934  3,153236  -0,2021728  -0,599223
1026,39  0,338854  3,17345  -0,1738548  -0,5518741
1026,133  0,2821064  3,148232  -0,171234  -0,4992622
1025,876  0,2508591  3,108939  -0,1797973  -0,4639779
1025,619  0,2469122  3,106651  -0,1793851  -0,4597889
1025,363  0,2629069  3,173192  -0,1531091  -0,485584
1025,106  0,2895669  3,301098  -0,09434403  -0,5258119
1024,849  0,3151572  3,46273  -0,008861317  -0,5571043
1024,593  0,324268  3,635668  0,08836452  -0,5580772
1024,337  0,3054834  3,81251  0,1796759  -0,518006
1024,081  0,2616764  3,996854  0,2512943  -0,4407123
1023,825  0,208914  4,193465  0,2970592  -0,3422485
1023,569  0,1635261  4,395806  0,3182262  -0,2437421
1023,313  0,1314305  4,57915  0,3202706  -0,1627995
1023,058  0,1089605  4,715251  0,3089491  -0,1072676
1022,802  0,08999109  4,798316  0,2878191  -0,07383425
1022,547  0,07070609  4,852196  0,2582121  -0,05159928
1022,292  0,05068752  4,921132  0,2210593  -0,02851818
1022,036  0,03268856  5,06329  0,1789329  0,002480034
1021,782  0,02075751  5,337118  0,1367061  0,04045072
1021,527  0,01641515  5,707786  0,1002574  0,07754629
1021,272  0,01651296  5,999025  0,07396976  0,1033494
1021,017  0,01591124  6,131148  0,05859733  0,1101028
1020,763  0,01214926  6,134097  0,05090701  0,09633682
1020,509  0,006767209  6,026764  0,04546568  0,06739823
1020,254  0,002566076  5,768658  0,03765397  0,03297364
1020  0,0007140668  5,16565  0,0262179  0,003060817
1019,746  0,0004482779  4,204414  0,01387771  -0,01563957
1019,493  0,0005023881  3,734081  0,005591618  -0,02141141
1019,239  0,0003231124  3,788537  0,005410931  -0,01689753
1018,985  0,00024144  4,583044  0,01369583  -0,00689488
1018,732  0,0007282907  5,204091  0,02630662  0,004101351
1018,479  0,001541167  5,403581  0,03631786  0,01342812
1018,225  0,001866877  5,548454  0,0374101  0,02038983
1017,972  0,001419278  5,800467  0,02714839  0,02534397
1017,719  0,0009122949  6,334755  0,008383245  0,02856416
1017,467  0,001053968  7,004882  -0,01200357  0,02965156
1017,214  0,001512491  7,379718  -0,02637931  0,02778281
1016,961  0,001448473  7,547001  -0,02997419  0,02250508
1016,709  0,0007606338  7,629548  -0,02298603  0,01445837
1016,457  0,0001376076  7,695791  -0,01015993  0,005487656
1016,205  7,538566E-6  0  0,001833256  -0,001985004
1015,952  9,949042E-5  0  0,007771486  -0,005992683
1015,701  7,603591E-5  0  0,006244929  -0,00587948
1015,449  6,509637E-6  0  -0,000128198  -0,002505743
1015,197  5,015743E-5  0  -0,006573919  0,002294467
1014,945  0,0001294832  7,550497  -0,008967537  0,006684058
1014,694  0,0001344724  7,175144  -0,006003783  0,009685231
1014,443  0,0001369576  6,587291  0,0003786031  0,01149086
1014,192  0,0002207508  6,166275  0,006399246  0,01311487
1013,941  0,0003329326  6,110615  0,008740462  0,01564011
1013,69  0,0004377878  6,303519  0,006397046  0,01951864
1013,439  0,0006145118  6,576465  0,001064359  0,02430605
1013,188  0,0008865182  6,759337  -0,004050959  0,0289325
1012,938  0,001124425  6,810135  -0,006209341  0,03230254
1012,687  0,001214593  6,758524  -0,004711777  0,0338526
1012,437  0,001186956  6,654956  -0,00117288  0,03375911
1012,187  0,001117193  6,571292  0,001602651  0,03272444
1011,937  0,001036582  6,575336  0,001415902  0,03151992
1011,687  0,0009785384  6,68391  -0,00195044  0,03058591
1011,437  0,0009781932  6,836966  -0,006587944  0,02991832
1011,187  0,0009896366  6,937642  -0,009614946  0,02926722
1010,937  0,0009288989  6,92397  -0,008924514  0,02847255
1010,688  0,0008212262  6,78086  -0,004486238  0,02768783
1010,439  0,0007828727  6,562994  0,001566149  0,02733453
1010,19  0,0008477382  6,403965  0,006112113  0,02782054
1009,94  0,0009408883  6,391571  0,006800247  0,02921991
1009,691  0,001026189  6,512559  0,003366018  0,03114211
1009,443  0,001137809  6,688334  -0,002244073  0,03289849
1009,194  0,001253066  6,824068  -0,00700342  0,03388
1008,945  0,00128112  6,866671  -0,008531841  0,03391613
1008,697  0,001211334  6,810347  -0,006424949  0,03338594
1008,449  0,00114788  6,69385  -0,002433842  0,0329983
1008,2  0,001168  6,602559  0,000589531  0,03336323
1007,952  0,001257363  6,609849  0,0003592107  0,03461104
1007,704  0,001396309  6,717136  -0,003528375  0,0362952
1007,456  0,001581357  6,86431  -0,009376172  0,03764797
1007,209  0,001738299  6,981509  -0,01437497  0,03804236
1006,961  0,001746064  7,029504  -0,01621566  0,03738294
1006,714  0,001595373  6,998859  -0,01439447  0,03618266
1006,466  0,00142459  6,908807  -0,01046969  0,03526723
1006,219  0,001364025  6,819898  -0,007138326  0,03527409
1005,972  0,001431066  6,802415  -0,006677268  0,03624395
1005,725  0,001585069  6,871687  -0,009648345  0,03755719
1005,478  0,001769408  6,98476  -0,01460258  0,03826803
1005,231  0,001874314  7,086252  -0,01893776  0,03765148
1004,985  0,001780764  7,140103  -0,02040272  0,03564431
1004,738  0,00150103  7,129526  -0,0183801  0,03291338
1004,492  0,001196512  7,056476  -0,01421817  0,03049755
1004,245  0,001017835  6,963244  -0,01043548  0,02921993
1003,999  0,0009932637  6,927456  -0,009267066  0,02920829
1003,753  0,001077551  6,985228  -0,01138993  0,02980697
1003,507  0,00120527  7,099265  -0,01555112  0,02994117
1003,261  0,001269  7,211683  -0,019298  0,02873152
1003,016  0,001157065  7,28492  -0,02038032  0,02600684
1002,77  0,0008770913  7,297313  -0,01801896  0,02241572
1002,525  0,0005740066  7,230188  -0,0133245  0,01906605
1002,279  0,0003822643  7,093107  -0,008643332  0,01689489
1002,034  0,0003174209  6,988301  -0,006220882  0,01613095
1001,789  0,0003288783  7,026408  -0,006951418  0,01616238
1001,544  0,0003730367  7,178271  -0,009919797  0,01589129
1001,299  0,0003988315  7,354593  -0,01297707  0,01437408
1001,055  0,0003462938  7,50857  -0,01399991  0,0113781
1000,81  0,0002162833  7,634485  -0,01210275  0,007529572
1000,566  8,683617E-5  0  -0,008113965  0,003961745
1000,321  2,052035E-5  0  -0,004061469  0,001661908
1000,077  5,046431E-6  0  -0,001983546  0,0008939195
999,8329  9,265107E-6  0  -0,002759995  0,001033849
999,5889  3,477234E-5  0  -0,005633515  0,0009209185
999,345  8,074217E-5  0  -0,008683466  -0,0004718623
999,1012  0,0001186153  8,522671  -0,009963507  -0,003431108
998,8576  0,0001368954  8,893498  -0,008638333  -0,007312588
998,6141  0,000158586  9,29644  -0,005465305  -0,01088343
998,3706  0,0001869289  9,582948  -0,002351906  -0,01300807
998,1274  0,0001906898  9,66776  -0,001253665  -0,01328904
997,8842  0,0001718566  9,518522  -0,003051934  -0,01229556
997,6411  0,0001887959  9,201543  -0,007054669  -0,01124546
997,3982  0,0002765624  8,972816  -0,0113993  -0,01131739
997,1554  0,0003944785  8,93455  -0,01411792  -0,01298253
996,9127  0,0004834977  9,025915  -0,01424989  -0,01573517
996,6701  0,0005266265  9,169423  -0,01236738  -0,01837562
996,4277  0,0005283277  9,282855  -0,01022198  -0,01968431
996,1853  0,0004937463  9,290983  -0,009724412  -0,01910424
995,9431  0,0004631561  9,154461  -0,01184607  -0,01704483
995,701  0,0005080921  8,929901  -0,01606736  -0,0146379
995,459  0,0006444586  8,755342  -0,0206786  -0,01308919
995,2171  0,0007891892  8,691773  -0,02375122  -0,0129985
994,9754  0,0008439756  8,716253  -0,02421954  -0,01403588
994,7338  0,0007910511  8,784593  -0,02245974  -0,01515445
994,4922  0,0006827141  8,840096  -0,02004717  -0,01521064
994,2508  0,0005833709  8,817255  -0,01884303  -0,01363027
994,0096  0,0005533595  8,68496  -0,01993784  -0,01073564
993,7684  0,0006351426  8,507487  -0,02304987  -0,00754812
993,5273  0,0007995712  8,382809  -0,02670789  -0,005185927
993,2864  0,0009342417  8,334739  -0,02909855  -0,004210963
993,0456  0,000934783  8,338022  -0,02908594  -0,004306661
992,8049  0,0008001256  8,356314  -0,02682569  -0,004474863
992,5643  0,0006190529  8,343672  -0,02363799  -0,003636606
992,3239  0,0004898758  8,251502  -0,02123095  -0,001285589
992,0835  0,0004707341  8,085818  -0,02072984  0,002188976
991,8433  0,000562978  7,93813  -0,02206573  0,005702353
991,6032  0,0006985478  7,866802  -0,02405835  0,00808555
991,3632  0,0007680939  7,855702  -0,02512579  0,00875588
991,1233  0,0007061475  7,869617  -0,02419994  0,00805738
990,8835  0,0005479731  7,870846  -0,02132153  0,007069918
990,6439  0,0003891295  7,812602  -0,0175859  0,006991853
990,4043  0,0003058011  7,663145  -0,01448946  0,008448372
990,1649  0,0003202767  7,485838  -0,01306781  0,01112322
989,9256  0,000404259  7,383487  -0,01332462  0,01392803
989,6864  0,0004871589  7,360638  -0,01427057  0,01561599
989,4473  0,0004914119  7,373745  -0,01453355  0,01549107
989,2084  0,0003968681  7,3821  -0,01317354  0,01380841
988,9695  0,0002616539  7,34123  -0,01022702  0,0116369
988,7308  0,0001634111  7,196703  -0,006671768  0,010262
988,4922  0,0001357268  6,972147  -0,003844287  0,01046903
988,2537  0,0001679381  6,83615  -0,002657237  0,01211455
988,0153  0,0002314155  6,832985  -0,0030735  0,01422732
987,7771  0,0002838813  6,879835  -0,004137365  0,01557732
987,5389  0,0002812574  6,907  -0,004536734  0,01538388
987,3009  0,0002193992  6,860065  -0,0033642  0,01375695
987,0629  0,0001482306  6,674829  -0,0006351463  0,01162074
986,8251  0,0001213599  6,35768  0,00273245  0,01016722
986,5874  0,0001456399  6,12717  0,00545757  0,01015699
986,3499  0,0001924928  6,095663  0,006637453  0,01147081
986,1124  0,0002331641  6,176408  0,006261503  0,01316951
985,875  0,0002455719  6,264879  0,005205394  0,01402691
985,6378  0,0002164846  6,277802  0,004715664  0,01322889
985,4007  0,0001644878  6,136939  0,005687395  0,01083733
985,1637  0,0001390661  5,809832  0,008151941  0,007754247
984,9268  0,0001693071  5,482518  0,01126521  0,005208619
984,69  0,0002274406  5,335745  0,01379595  0,004061577
984,4533  0,000262482  5,333416  0,01482722  0,004327679
984,2168  0,0002536171  5,397931  0,01426668  0,00518352
983,9804  0,0002153788  5,450064  0,01287738  0,00545409
983,744  0,0001742383  5,397901  0,01181956  0,004294004
983,5078  0,0001611312  5,18814  0,01197413  0,001671663
983,2717  0,0002020686  4,929538  0,01343884  -0,001618985
983,0357  0,0002860628  4,771291  0,01548274  -0,004420958
982,7999  0,0003563478  4,715978  0,01697712  -0,00588065
982,5641  0,0003598758  4,714524  0,01704825  -0,005933077
982,3285  0,0002993798  4,719781  0,01557394  -0,005328361
982,0929  0,0002236041  4,676035  0,01324201  -0,005187878
981,8575  0,0001819405  4,531578  0,01114404  -0,006348922
981,6222  0,0002010637  4,330627  0,01014471  -0,008876155
981,387  0,0002794849  4,191544  0,01039178  -0,01201917
981,1519  0,0003773737  4,133747  0,01124564  -0,01463699
980,917  0,0004288493  4,11323  0,01166268  -0,01584223
980,6821  0,000395625  4,087638  0,01080618  -0,01549414
980,4474  0,0003063042  4,017776  0,008531475  -0,01426039
980,2127  0,0002270834  3,870949  0,005469118  -0,01321798
979,9782  0,0002021572  3,677341  0,00266367  -0,01322811
979,7438  0,0002328967  3,546387  0,0009802925  -0,01444656
979,5095  0,0002938185  3,516833  0,0006209549  -0,01624797
979,2753  0,0003455972  3,536779  0,001024526  -0,01760042
979,0413  0,0003488202  3,546575  0,001202176  -0,01766715
978,8073  0,0002952466  3,497727  0,0003109581  -0,01628464
978,5735  0,000223471  3,346694  -0,001863751  -0,01404367
978,3397  0,0001841859  3,097012  -0,00478879  -0,01193335
978,1061  0,0001915892  2,870799  -0,007487643  -0,01076272
977,8726  0,0002197578  2,774507  -0,009088119  -0,01069986
977,6392  0,0002362876  2,785529  -0,009298637  -0,01119549
977,4059  0,000224791  2,832401  -0,008545964  -0,01132999
977,1727  0,0001864816  2,839779  -0,007705578  -0,01037416
976,9397  0,0001400312  2,733821  -0,007588772  -0,008231179
976,7067  0,0001142702  2,482923  -0,008484691  -0,00549949
976,4739  0,0001230888  2,209908  -0,01001648  -0,003121194
976,2411  0,0001487334  2,066812  -0,0113846  -0,001825253
976,0085  0,0001603167  2,049994  -0,01184698  -0,001695557
975,776  0,0001443373  2,09572  -0,01115312  -0,002120481
975,5436  0,0001102479  2,126929  -0,009682595  -0,002155982
975,3113  7,695811E-5  0  -0,00821382  -0,001090334
975,0791  6,389123E-5  0  -0,007464128  0,001121666
974,8471  8,235222E-5  0  -0,007671988  0,003812943
974,6151  0,0001205347  1,29284  -0,008463677  0,005978611
974,3833  0,000145363  1,261029  -0,009078903  0,006856219
974,1515  0,0001330916  1,28208  -0,008821305  0,006374611
973,9199  9,323291E-5  0  -0,007471206  0,005207555
973,6884  5,479683E-5  0  -0,005422041  0,004395921
973,457  3,890956E-5  0  -0,00346301  0,00475264
973,2257  5,213816E-5  0  -0,002334327  0,006392617
972,9945  9,048495E-5  0  -0,002310804  0,008660273
972,7634  0,0001347153  0,6198402  -0,003051099  0,01049979
972,5324  0,0001541042  0,6677345  -0,003796289  0,01105825
972,3016  0,0001331129  0,6945624  -0,003801792  0,01017678
972,0708  8,985701E-5  0  -0,002755504  0,008487544
971,8402  5,72762E-5  0  -0,0009461617  0,007059661
971,6097  5,308652E-5  0  0,0009091569  0,006795147
971,3792  7,572834E-5  0  0,002075055  0,007918906
971,1489  0,000115272  0,1164557  0,002209355  0,009852867
970,9187  0,0001534454  0,2041286  0,001543533  0,01154463
970,6886  0,000165252  0,2762103  0,0007346501  0,01206194
970,4587  0,0001401109  0,2939331  0,0004794133  0,01111417
970,2288  9,740919E-5  0  0,001114194  0,009206283
969,999  6,77743E-5  0  0,002428639  0,007342172
969,7694  6,352126E-5  0  0,003794986  0,006451691
969,5398  7,68628E-5  0  0,004533971  0,00687056
969,3104  9,674149E-5  0  0,004305056  0,008167771
969,081  0,0001129458  0  0,00329832  0,009412695
968,8518  0,0001124672  0,1221827  0,002121509  0,009721549
968,6227  8,971147E-5  0  0,001450351  0,008765597
968,3937  5,799725E-5  0  0,001643451  0,0069504
968,1648  3,773211E-5  0  0,002540243  0,005168862
967,936  3,519622E-5  0  0,0035539  0,004277367
967,7073  4,235742E-5  0  0,004003227  0,004601634
967,4788  5,166792E-5  0  0,003494124  0,005757393
967,2503  5,923307E-5  0  0,002136694  0,00688531
967,0219  5,869937E-5  0  0,0004799777  0,007158909
966,7937  4,553686E-5  0  -0,0007936477  0,006268005
966,5655  2,588018E-5  0  -0,001239478  0,004597787
966,3375  1,118052E-5  0  -0,0008799609  0,003002882
966,1096  6,135156E-6  0  -0,0001700241  0,002311186
965,8818  9,350476E-6  0  0,0002739722  0,002847129
965,654  2,065147E-5  0  2,332958E-5  0,0042497
965,4264  3,799523E-5  0  -0,0009324041  0,005687111
965,1989  5,152362E-5  0  -0,002197163  0,006339508
964,9716  5,119922E-5  0  -0,003206579  0,005867728
964,7443  3,865878E-5  0  -0,003550677  0,004597562
964,5171  2,432258E-5  0  -0,003196636  0,003316998
964,29  1,615784E-5  0  -0,002489797  0,002809211
964,0631  1,754601E-5  0  -0,001940159  0,003395572
963,8362  3,017797E-5  0  -0,001922514  0,004753572
963,6095  4,985916E-5  0  -0,002463267  0,006111595
963,3828  6,361549E-5  0  -0,003232951  0,006702297
963,1563  6,039836E-5  0  -0,003743707  0,006207448
962,9299  4,320337E-5  0  -0,003635031  0,004935246
962,7035  2,472768E-5  0  -0,002883902  0,003629938
962,4773  1,438006E-5  0  -0,001821658  0,003029004
962,2512  1,458352E-5  0  -0,000951093  0,003429218
962,0252  2,400401E-5  0  -0,0006691124  0,004515222
961,7993  3,675873E-5  0  -0,001050449  0,005548632
961,5735  4,263156E-5  0  -0,001810358  0,005804403
961,3478  3,581222E-5  0  -0,002462499  0,004997653
961,1223  2,144151E-5  0  -0,002580982  0,003451718
960,8968  8,939123E-6  0  -0,002022084  0,001911005
960,6714  2,553341E-6  0  -0,0009888595  0,001110029
960,4461  2,119273E-6  0  8,809995E-5  0,001351179
960,221  7,017711E-6  0  0,0007803669  0,002336539
959,9959  1,385971E-5  0  0,0008736738  0,003349016
959,771  1,585952E-5  0  0,0004520646  0,003673813
959,5462  1,054732E-5  0  -0,0001792745  0,003012569
959,3214  3,682704E-6  0  -0,0006765462  0,001649499
959,0968  9,009124E-7  0  -0,0008372328  0,0002761511
958,8723  7,407133E-7  0  -0,000680878  -0,0004184735
958,6478  2,102306E-7  0  -0,0003983546  -0,0001500336
958,4235  7,991018E-7  0  -0,0002138938  0,0008016657
958,1993  3,69349E-6  0  -0,0002491001  0,00176589
957,9752  5,286506E-6  0  -0,0004680306  0,002081096
957,7512  3,176071E-6  0  -0,0007270652  0,001484484
957,5273  9,975718E-7  0  -0,0008881677  0,0002625836
957,3035  1,971214E-6  0  -0,0009183561  -0,0009224084
957,0799  3,328027E-6  0  -0,0009114468  -0,001424182
956,8563  2,349632E-6  0  -0,001020067  -0,0009884507
956,6328  2,116577E-6  0  -0,001343505  0,0001076901
956,4094  5,736957E-6  0  -0,001844931  0,001231995
956,1862  1,01537E-5  0  -0,002353386  0,001779914
955,963  1,095898E-5  0  -0,00265342  0,001533625
955,7399  8,671334E-6  0  -0,002610553  0,0007832667
955,517  5,972173E-6  0  -0,002257025  0,0001401739
955,2941  3,747696E-6  0  -0,001784083  0,0001568561
955,0714  3,560801E-6  0  -0,001441472  0,0009840389
954,8487  8,330513E-6  0  -0,001399768  0,002272415
954,6262  1,656272E-5  0  -0,001654157  0,003379282
954,4038  2,13186E-5  0  -0,002025614  0,003756185
954,1814  1,860674E-5  0  -0,002260033  0,00328332
953,9592  1,196842E-5  0  -0,002169821  0,00234664
953,7371  6,569314E-6  0  -0,00173811  0,001607222
953,515  4,486131E-6  0  -0,001127021  0,001598467
953,2931  7,124043E-6  0  -0,0005859798  0,002393406
953,0713  1,487898E-5  0  -0,0003125925  0,003546494
952,8496  2,238533E-5  0  -0,0003447863  0,004352265
952,628  2,179298E-5  0  -0,0005442503  0,00427222
952,4065  1,315437E-5  0  -0,0006787798  0,003275633
952,1851  4,54001E-6  0  -0,0005552062  0,00188472
951,9638  9,434948E-7  0  -0,0001269894  0,0008864342
951,7426  1,170551E-6  0  0,0004835025  0,0008721434
951,5215  5,457212E-6  0  0,001058295  0,001874534
951,3005  1,53364E-5  0  0,001408374  0,003321594
951,0796  2,483579E-5  0  0,001476988  0,004345994
950,8588  2,378397E-5  0  0,001362949  0,004279003
950,6381  1,278583E-5  0  0,001252569  0,003044293
950,4176  3,752689E-6  0  0,001302011  0,001218149
950,1971  2,899331E-6  0  0,001540228  -0,0002876619
949,9767  4,698386E-6  0  0,001850076  -0,0007441774
949,7564  4,916005E-6  0  0,002039146  -2,688389E-5
949,5362  6,558701E-6  0  0,001959067  0,001306909
949,3162  9,499631E-6  0  0,001603006  0,00233654
949,0962  7,828394E-6  0  0,001122636  0,002313687
948,8763  2,11849E-6  0  0,0007516351  0,001106311
948,6566  1,140701E-6  0  0,0006767451  -0,0007104873
948,4369  6,639357E-6  0  0,0009287774  -0,002176818
948,2174  9,614292E-6  0  0,001356516  -0,002503402
947,9979  6,247126E-6  0  0,001701109  -0,001540005
947,7785  3,579461E-6  0  0,001732449  0,0001190523
947,5593  4,780956E-6  0  0,001373696  0,001462484
947,3401  3,863379E-6  0  0,0007454984  0,001641939
947,1211  2,785336E-7  0  0,0001049758  0,0004725547
946,9021  2,560324E-6  0  -0,0002878113  -0,001438801
946,6833  1,096835E-5  0  -0,0003033426  -0,003021098
946,4645  1,33097E-5  0  -3,699214E-6  -0,00334392
946,2459  5,731308E-6  0  0,000400969  -0,002156854
946,0273  5,455911E-7  0  0,0006747429  -5,160979E-5
945,8089  4,660781E-6  0  0,0006876089  0,001854026
945,5905  7,961847E-6  0  0,0004823138  0,002538499
945,3723  3,334468E-6  0  0,000239028  0,001654622
945,1541  1,151534E-7  0  0,0001585579  -0,0002670861
944,9361  5,452525E-6  0  0,0003318143  -0,002110905
944,7181  9,930684E-6  0  0,0006724595  -0,00280358
944,5003  5,511659E-6  0  0,0009552241  -0,001923235
944,2826  1,066694E-6  0  0,0009427244  5,74473E-5
944,0649  5,294639E-6  0  0,000531653  0,002035431
943,8474  1,011452E-5  0  -0,0001655693  0,002902262
943,6299  6,546485E-6  0  -0,0008556171  0,002175981
943,4126  1,832682E-6  0  -0,001204838  0,0002795247
943,1953  4,681443E-6  0  -0,001015118  -0,001695704
942,9782  8,304734E-6  0  -0,0003408483  -0,002609509
942,7612  4,767351E-6  0  0,0005203376  -0,001924354
942,5442  1,63103E-6  0  0,001165619  -1,651799E-5
942,3274  6,954137E-6  0  0,00128729  0,00203329
942,1106  1,203603E-5  0  0,0008325525  0,00305382
941,894  7,237607E-6  0  3,736422E-5  0,002453674
941,6774  9,529315E-7  0  -0,0006876742  0,000565339
941,461  3,958117E-6  0  -0,0009642337  -0,001536393
941,2447  8,895802E-6  0  -0,0006405006  -0,002642185
941,0284  5,323354E-6  0  0,0001286728  -0,002098691
940,8123  1,151909E-6  0  0,0009595094  -0,0001885888
940,5962  7,401353E-6  0  0,001436746  0,002019148
940,3803  1,500715E-5  0  0,001329076  0,003268007
940,1644  1,023485E-5  0  0,000709904  0,002824978
939,9487  9,878497E-7  0  -8,098953E-5  0,0009010942
939,733  3,028419E-6  0  -0,0006161229  -0,001458966
939,5175  1,102051E-5  0  -0,0006061836  -0,002959009
939,302  9,333967E-6  0  -5,387531E-5  -0,00277859
939,0867  1,969918E-6  0  0,0007465064  -0,001035377
938,8714  4,232039E-6  0  0,001364766  0,001279078
938,6563  1,245864E-5  0  0,00146391  0,002855135
938,4412  1,065698E-5  0  0,0009806737  0,002800059
938,2263  1,60129E-6  0  0,0001602382  0,001138547
938,0114  2,152993E-6  0  -0,0005747313  -0,001202623
937,7966  1,119161E-5  0  -0,0008514536  -0,002916497
937,582  1,164751E-5  0  -0,0005485502  -0,003049862
937,3674  2,886767E-6  0  0,0001380937  -0,001536157
937,1529  1,504193E-6  0  0,0008026373  0,0007711945
936,9386  9,441546E-6  0  0,001053296  0,002581431
936,7243  1,080861E-5  0  0,0007317106  0,002891237
936,5101  2,895611E-6  0  6,55993E-6  0,001543286
936,296  1,204001E-6  0  -0,0007130812  -0,0006938365
936,0821  9,227898E-6  0  -0,001001029  -0,00256542
935,8682  1,176177E-5  0  -0,0006538278  -0,003038725
935,6544  4,342656E-6  0  0,000185364  -0,001879136
935,4407  1,514099E-6  0  0,001091093  0,0002282321
935,2271  8,289017E-6  0  0,001578709  0,002075358
935,0137  1,064338E-5  0  0,00136836  0,002618074
934,8003  3,344857E-6  0  0,0005458666  0,001563103
934,587  5,458471E-7  0  -0,0004713031  -0,0004743584
934,3738  8,230433E-6  0  -0,00115043  -0,002327139
934,1607  1,212493E-5  0  -0,001129368  -0,002940726
933,9477  4,949536E-6  0  -0,0004174337  -0,001968432
