1526.667  0.001135703  2.4801  0.007396328  -0.03287853
1533.333  0.001006106  2.393292  0.004252373  -0.03143284
1540  0.0008354639  2.287103  0.0008172636  -0.02889284
1546.667  0.0006524952  2.201641  -0.001459896  -0.02550223
1553.333  0.0004920454  2.020241  -0.005242216  -0.02155376
1560  0.0005002459  1.991655  -0.005904714  -0.02157267
1566.667  0.0006747014  1.730009  -0.01310467  -0.02242697
1573.333  0.0003589217  1.614672  -0.011377  -0.01514878
1580  0.0004679815  1.550535  -0.01407295  -0.01642965
1586.667  0.000431352  1.133472  -0.01874236  -0.00894852
1593.333  0.0003916736  0.96472  -0.01903799  -0.005406338
1600  0.0001698836  0.6294322  -0.01301157  0.0007632954
1606.667  0.0005669797  1.296411  -0.01953895  -0.01360916
1613.333  0.0004589767  0.6752325  -0.02142199  0.0002741177
1620  0.0007824534  0.4557513  -0.02722117  0.006439059
1626.667  0.0009743848  0.3717826  -0.02966717  0.009707915
1633.333  0.001504887  0.4064397  -0.03726502  0.01077983
1640  0.001086883  1.187944  -0.02893338  -0.01580322
1646.667  0.00217337  1.045333  -0.04367507  -0.01630518
1653.333  0.001363025  0.2131533  -0.03283406  0.01688044
1660  0.002221094  1.300977  -0.03854898  -0.02711217
1666.667  0.002154914  0.04604155  -0.03717899  0.02779635
1673.333  0.003091864  1.044406  -0.0521107  -0.01939946
1680  0.00404686  0.7302236  -0.06355831  -0.002683481
1686.667  0.003512869  0  -0.04578565  0.03763699
1693.333  0.005366314  0.7677705  -0.07302234  -0.005835365
1700  0.0001214169  0.1772231  -0.009612382  0.00538693
